indice,voltaje
1204,1.4972893772893772
1205,1.4908424908424909
1206,1.4868131868131869
1207,1.4876190476190474
1208,1.4876190476190474
1209,1.4868131868131869
1210,1.4876190476190474
1211,1.4884249084249084
1212,1.4884249084249084
1213,1.4892307692307691
1214,1.49003663003663
1215,1.4908424908424909
1216,1.4924542124542124
1217,1.4956776556776554
1218,1.4835897435897434
1219,1.5045421245421244
1220,1.5101831501831502
1221,1.5158241758241757
1222,1.5214652014652015
1223,1.5263003663003663
1224,1.5287179487179485
1225,1.5295238095238095
1226,1.5279120879120878
1227,1.5263003663003663
1228,1.5238827838827838
1229,1.523076923076923
1230,1.5222710622710622
1231,1.5206593406593405
1232,1.5222710622710622
1233,1.5238827838827838
1234,1.523076923076923
1235,1.523076923076923
1236,1.5198534798534797
1237,1.5254945054945055
1238,1.5279120879120878
1239,1.5335531135531135
1240,1.5399999999999998
1241,1.5440293040293038
1242,1.5569230769230769
1243,1.5714285714285714
1244,1.5649816849816849
1245,1.5996336996336997
1246,1.614139194139194
1247,1.63025641025641
1248,1.6455677655677654
1249,1.6608791208791207
1250,1.6745787545787545
1251,1.6802197802197802
1252,1.6842490842490843
1253,1.6842490842490843
1254,1.6786080586080585
1255,1.6689377289377287
1256,1.6487912087912087
1257,1.63025641025641
1258,1.605274725274725
1259,1.577069597069597
1260,1.5496703296703296
1261,1.527106227106227
1262,1.5037362637362635
1263,1.4843956043956044
1264,1.465054945054945
1265,1.4473260073260072
1266,1.431208791208791
1267,1.4134798534798534
